,id,tweet,username,photos,video,name,date,nlikes,nreplies,nretweets
0,1604989890772418560,Piala Dunia FIFA 2022 di Qatar paling banyak dibicarakan di media sosial  1. Messi  2. Ronaldo  3. Mbappe  4. Jungkook  5. Neymar  https://t.co/pyOAwj1h7s,medan_sib,['https://pbs.twimg.com/media/FkYRytMUAAETvvt.jpg'],1,Medan SIB,2022-12-20 06:59:43,1,0,0
1,1604989580071116800,"Meski pernah merasakan gelar Piala Dunia pada 2018, Kylian Mbappe tetap sedih gagal juara di edisi 2022. Dia menegaskan akan kembali lagi ke laga final di 2026.  https://t.co/LQHFVATINy",detikcom,[],0,detikcom,2022-12-20 06:58:29,14,0,1
2,1604989149429510144,"Piala Dunia 2026 Memakai Cara Berbeda dari Piala Dunia 2022, Ini Perbedaannya  https://t.co/8Cr6th1qXS",Jankisnihbos,[],0,Jankisnihbos,2022-12-20 06:56:47,1,0,1
3,1604988946043514880,"Piala Dunia 2026 Memakai Cara Berbeda dari Piala Dunia 2022, Ini Perbedaannya  https://t.co/8Cr6th1qXS",Jankisnihbos,[],0,Jankisnihbos,2022-12-20 06:55:58,0,0,0
4,1604988858906447872,#news #berita #fakta #indonesia #viral #beritaterkini arti maskot piala dunia 2022  https://t.co/2v7fZrSVqR,rikagami1,[],0,rika gami,2022-12-20 06:55:37,0,0,0
5,1604988458002395136,"Kingsley Coman Jadi Korban Rasisme Usai Final Piala Dunia 2022, Bayern Beri Dukungan  https://t.co/UVPc2UKzhm",KompasBola,[],0,KompasBola,2022-12-20 06:54:02,2,0,0
6,1604988457444847616,"Bayern Muenchen memberikan dukungan kepada winger timnas Perancis, Kingsley Coman, yang menjadi korban rasisme usai laga final Piala Dunia 2022.   https://t.co/XKXB11hBRM",tauberitamedia,[],0,tauberita,2022-12-20 06:54:02,0,0,0
7,1604988392948867073,‘Magis Messi’ – Carian Google Capai Trafik Tertinggi Semasa Final Piala Dunia 2022  https://t.co/uhSztb48wJ,iamfaizedzahar,[],0,FE,2022-12-20 06:53:46,0,0,0
8,1604988292541341696,Foto juara Piala Dunia 2022 yang diunggah Lionel Messi di Instagram pecahkan rekor. Postingan tersebut bahkan menyalip jumlah like milik Cristiano Ronaldo.  https://t.co/4VlCtufDjq,detikinet,[],0,detikinet,2022-12-20 06:53:22,1,0,0
9,1604988209095548928,"Bayern Muenchen memberikan dukungan kepada winger timnas Perancis, Kingsley Coman, yang menjadi korban rasisme usai laga final Piala Dunia 2022.   https://t.co/XKXB11yETM",tauberitamedia,[],0,tauberita,2022-12-20 06:53:02,0,0,0
10,1604988009044013056,‘Magis Messi’ – Carian Google Capai Trafik Tertinggi Semasa Final Piala Dunia 2022  https://t.co/umgbBIq32G,mysemuanyabola,[],0,Semuanya BOLA,2022-12-20 06:52:15,16,0,2
11,1604987622296031232,"Argentina Juara Dunia, Ini Hasil Lengkap Seluruh Pertandingan Piala Dunia 2022!   https://t.co/KDMlC3l9uf #LionelMessi #Argentina #GOAT #HasilPertandinganPialaDunia2022",monitorindo,[],0,HARIAN TERBIT,2022-12-20 06:50:43,0,0,0
12,1604987279722041345,Sisa sisa nobar final piala dunia 2022  https://t.co/uBsB2xfA5K,ampinkAjonxx,['https://pbs.twimg.com/media/FkYPbIvaEAA1kxG.jpg'],1,AGUS AMRIZAL PRIBADI,2022-12-20 06:49:21,1,0,0
13,1604986711884566528,#global  Karim Benzema mengumumkan persaraannya daripada pasukan kebangsaan Perancis. Bintang Real Madrid itu tidak akan bersama dengan Les Bleus lagi selepas terlepas Piala Dunia 2022.  Berita persaraan Benzema diumumkan pada Isnin sempena hari lahirnya yang ke-35.  @Benzema  https://t.co/C8dOqH8hKO,FlashSukan,['https://pbs.twimg.com/media/FkYO0QfaEAAlIeG.jpg'],1,Flash Sukan,2022-12-20 06:47:05,5,0,1
14,1604986639129882624,Walau sibuk nyari dukungan tetap harus makan ya Nyo 👌😄 Uncle The Best 👍👍  #rubenonsu #sarwendah29 #jordionsu  #betrandputraonsu  #theonsu  #pialadunia2022  https://t.co/fCIz3QBPPS,OnlyOnsuFamily,[],1,Only_Onsu_Family,2022-12-20 06:46:48,1,0,0
15,1604986570842722304,Benzema tidak dipanggil ke timnas France.. Argentina juara piala dunia Qatar 2022,Tratambah,[],0,Royalty,2022-12-20 06:46:32,0,0,0
16,1604986530144997377,1998 nonton sama Bapak di rumah  2002 nobar sama keluarga di rumah Joko  2006 nobar sama Galih di Mal Jababeka  2010 nobar sama Galih di ruko Jababeka 2014 nobar sama keluarga di rumah Ortu 2018 nonton sendiri di rumah  2022 nobar sama Bapack Bapack di rumah Pak Agus #pialadunia,lazione_budy,[],0,LBP,2022-12-20 06:46:22,0,0,0
17,1604986510910291968,"Piala Dunia FIFA 2022 di Qatar paling banyak dibicarakan di media sosial  1. Messi  2. Ronaldo  3. Mbappe  4. Jungkook  5. Neymar  I’m in love with #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup          #Dreamers2022  https://t.co/Ey4TFxgm1F",JJKINDONESIA,['https://pbs.twimg.com/media/FkYOt0saAAEjEtC.jpg'],1,JUNGKOOK INDONESIA,2022-12-20 06:46:18,36,1,13
18,1604986193527320577,"Hasilkan 172 Gol, Piala Dunia 2022 Catat Rekor Gol Terbanyak Sepanjang Sejarah  https://t.co/CF9CALoxbM",jakartadaily_in,[],0,JakartaDaily Indonesia,2022-12-20 06:45:02,0,0,4
19,1604986184450465793,Lionel Scaloni: Andaikan Diego Maradona ada disini.... . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022  https://t.co/6NAtxACC5p,Bolanet,[],0,Bola,2022-12-20 06:45:00,8,0,1
20,1604985956041650176,"Walau kalah dan gagal bawa trophy nya pulang lagi tapi mereka tetap disambut layaknya juara dunia, tetap bertahan di babak tertinggi piala dunia 2022 setelah memenangkannya di 2018 itu bukan hal yang mudah, france you did well!",__bellevie_,[],0,belbel,2022-12-20 06:44:05,0,0,0
21,1604984946283925504,MEMBER BARU DIMANJA✅ BEST-AGEN 2022✅ RASAKAN SENSASI JP MAXWINNYA DI SULTANSAWER !!  https://t.co/dxqaGP55iJ #sultansawer #pialadunia2022 #slotgacor #maxwin #scatter #pragmaticplay #gacor #rtp #zeus #gatesofolympus #slotonline #sultan #petirmerah #petirzeus #jadicuan #jadiduit  https://t.co/a7Vi0nwQ86,SultanSawer_,['https://pbs.twimg.com/media/FkYNSVDakAAJniz.jpg'],1,SultanSawer,2022-12-20 06:40:05,0,1,0
22,1604984926197145601,Jubah Lionel Messi di #PialaDunia2022 jadi kontroversi. Apa maknanya ya?  https://t.co/CvpiMbDk7i  #PestadiQatar  https://t.co/mmyeJ4wt1n,idntimes,['https://pbs.twimg.com/media/FkW00mtUAAACdzu.jpg'],1,IDN Times,2022-12-20 06:40:00,0,0,0
23,1604984770706173953,MEMBER BARU DIMANJA✅ BEST-AGEN 2022✅ RASAKAN SENSASI JP MAXWINNYA DI SULTANSAWER !!  https://t.co/dxqaGP55iJ #sultansawer #pialadunia2022 #slotgacor #maxwin #scatter #pragmaticplay #gacor #rtp #zeus #gatesofolympus #slotonline #sultan #petirmerah #petirzeus #jadicuan #jadiduit  https://t.co/H6D57LAm4p,SultanSawer_,['https://pbs.twimg.com/media/FkYNItZaAAALFrj.jpg'],1,SultanSawer,2022-12-20 06:39:23,0,0,0
24,1604984701428846593,MEMBER BARU DIMANJA✅ BEST-AGEN 2022✅ RASAKAN SENSASI JP MAXWINNYA DI SULTANSAWER !!  https://t.co/dxqaGP55iJ #sultansawer #pialadunia2022 #slotgacor #maxwin #scatter #pragmaticplay #gacor #rtp #zeus #gatesofolympus #slotonline #sultan #petirmerah #petirzeus #jadicuan #jadiduit  https://t.co/6euHeYWNw6,SultanSawer_,['https://pbs.twimg.com/media/FkYNEnxaMAIsz5h.jpg'],1,SultanSawer,2022-12-20 06:39:06,0,0,0
25,1604984525712330753,MEMBER BARU DIMANJA✅ BEST-AGEN 2022✅ RASAKAN SENSASI JP MAXWINNYA DI SULTANSAWER !!  https://t.co/dxqaGPm8kJ #sultansawer #pialadunia2022 #slotgacor #maxwin #scatter #pragmaticplay #gacor #rtp #zeus #gatesofolympus #slotonline #sultan #petirmerah #petirzeus #jadicuan #jadiduit  https://t.co/B20FPQlCTe,SultanSawer_,['https://pbs.twimg.com/media/FkYM6GQaMAIl0D0.jpg'],1,SultanSawer,2022-12-20 06:38:24,0,0,0
26,1604984190671675392,😬 Heboh tentang cuitan Twitter ramalan 7 tahun lalu terkait kemenangan Messi di Piala Dunia 2022. Tanggapan kalian gimana nih? #viral #trending #heboh #video #viralvideo #videoviral #Messi𓃵 #Messi𓃵day #Argentina #ArgentinaVsFrance #FIFAWorldCup #Mbappe  https://t.co/utlrVjNQ6u,Masnukho2,[],0,Masnukho,2022-12-20 06:37:04,1,0,0
27,1604984071288983552,Deepika Padukone tampil di Piala Dunia 2022 dengan membawa trofi kemenangan. Sayangnya penampilan Deepika dinilai tidak menarik.  https://t.co/yhjDVqDzHz,wolipop,[],0,wolipop,2022-12-20 06:36:36,1,0,0
28,1604984068424499201,"Piala Dunia 2022: Messi, Mbappe, dan Masa Depan Penerusnya  https://t.co/DYSHkczWo6",kompasiana,[],0,Kompasiana,2022-12-20 06:36:35,2,0,1
29,1604984063332216832,Percakapan antara member dan admin SBOBETCLASSIC88  Depo 50rb + claim bonus new member 50rb. Nyepin 1Jam langsung WD 4JUTA.  #pialadunia2022 #sbobetclassic88 #viral #tembakikanonline #slotonline #jokergaming #medan #acehindonesia #aceh #bandaaceh #langsa #subulussalam  https://t.co/mSURjLaXZQ,sbobetclassic88,['https://pbs.twimg.com/media/FkYMeFDUYAAjGcp.jpg'],1,SBOBETCLASSIC88,2022-12-20 06:36:34,1,0,0
30,1604983993056653313,@FaktaSepakbola Koq enak org yg ga ikut berjuang bisa pegang piala dunia,APrameswara,[],0,Angga Prameswara 🏆🏆🇮🇹 2022,2022-12-20 06:36:17,0,0,1
31,1604983485382500355,"Meski pernah merasakan gelar Piala Dunia pada 2018, Kylian Mbappe tetap sedih gagal juara di edisi 2022. Dia menegaskan akan kembali lagi ke laga final di 2026.  https://t.co/t55h4xDyRc",detiksport,[],0,detiksport,2022-12-20 06:34:16,21,1,1
32,1604983308093640704,"Piala Dunia 2022: Messi, Mbappe, dan Masa Depan Penerusnya  https://t.co/41br6TMyuQ",kompasiana,[],0,Kompasiana,2022-12-20 06:33:34,0,0,0
33,1604983218742054912,"50.KAKANWIL KEMENKUMHAM JATENG A. YUSPAHRUDDIN: Argentina Juara Piala Dunia 2022, Kepala Rutan Salatiga Minta Jajaran Teladani Semangat Lionel Messi -  https://t.co/X5zqYFlvHp",rutankudus,[],0,Rutan Kudus,2022-12-20 06:33:13,0,0,0
34,1604983173276143616,"Meski pernah merasakan gelar Piala Dunia pada 2018, Kylian Mbappe tetap sedih gagal juara di edisi 2022. Dia menegaskan akan kembali lagi ke laga final di 2026.  https://t.co/62SZpfPPvO",tauberitamedia,[],0,tauberita,2022-12-20 06:33:02,0,0,0
35,1604983056082690048,"@erickthohir tunjukan kelasnya diajang piala dunia 2022,diundang langsung oleh FIFA,bukti @erickthohir tokoh olah raga global yang disegani dunia.” #BangkitBersamaET  https://t.co/Sx27mLq6nC",Andreansyah_088,[],1,Andreansyah,2022-12-20 06:32:34,0,0,0
36,1604982921638555648,Keputusan dibuat selepas penyerang Real Madrid itu terlepas peluang membantu Perancis di pentas Piala Dunia Qatar 2022 akibat kecederaan.   https://t.co/HXlU3w2I2d,SinarOnline,[],0,SinarHarian,2022-12-20 06:32:02,11,0,2
37,1604982742583611392,"Transit Qatar. At Doha 19 Des 2022  H+1 Final Piala Dunia ( 18 Des 2022 ).  masih terasa hype nya World Cup , masih banyak lihat fans argentina maupun prancis di bandara ini . Bismillah Umroh Menuju Arab Saudi ( Madinah &amp; Makkah ) Moga temen2 semuanya juga bisa berangkat Umroh🤲  https://t.co/lBJOG6oEu1",MCholidi89,['https://pbs.twimg.com/media/FkYLSLZVEAA5vZK.jpg'],1,Cholidi Azzam Film Ketika Cinta Bertasbih,2022-12-20 06:31:19,85,21,3
38,1604982440350871552,"3. Jadi Kampiun Piala Dunia, Ekonomi Argentina Diprediksi Tumbuh Ekonomi Argentina diprediksi tumbuh setelah memenangkan Piala Dunia 2022. Ekonomi Negeri Tango diperkirakan naik sebesar 0,25%.",twskidipapap,[],0,BukanJerapah 🦒🦣🐦🦃🦚🦔,2022-12-20 06:30:07,0,1,0
39,1604982411665645568,Begini reaksi Para Legenda tentang Final Piala Dunia 2022! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022  https://t.co/rloDdFqEEr,Bolanet,[],0,Bola,2022-12-20 06:30:00,5,0,0
40,1604982397204037632,"Publik Argentina sedang bersukacita atas kemenangan negaranya di Piala Dunia 2022. Tapi di Balik itu, Argentina sedang mengalami tekanan hebat dalam perekonomiannya.",twskidipapap,[],0,BukanJerapah 🦒🦣🐦🦃🦚🦔,2022-12-20 06:29:57,0,1,0
41,1604982334964764672,#news #berita #fakta #indonesia #viral #beritaterkini 8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/RG80hf10r8,rikagami1,[],0,rika gami,2022-12-20 06:29:42,0,0,0
42,1604982118580248578,"Kemenangan Argentina disambut meriah oleh warganya. Piala Dunia Sepakbola bukan hanya milik tim atau negara peserta, tapi milik warga dunia, wabil khusus warga negara pemenang Piala Dunia 2022. Bravo Messi, Bravo Argentina..  https://t.co/FT2uoIb0ly",AriSB5758,[],1,Ari.SB,2022-12-20 06:28:50,10,0,2
43,1604981409222754304,"Messi sebelum Penalti Penentuan di Final Piala Dunia 2022: Ayo Diego, dari Surga!  https://t.co/eZMDSFwfOA",KompasBola,[],0,KompasBola,2022-12-20 06:26:01,1,0,0
44,1604981170193969152,Lionel Messi sempat menyebut nama Diego Maradona sebelum Gonzalo Montiel maju sebagai penendang keempat Argentina di final Piala Dunia 2022.  https://t.co/jFewtFNg1F,kompascom,[],0,Kompas.com,2022-12-20 06:25:04,6,0,1
45,1604981113541124096,#PialaDunia2022 #Mbappe  https://t.co/j1SznCyNHt,Dwiyuli_sw,[],0,dysw,2022-12-20 06:24:51,4,0,4
46,1604981050572247046,"#Terpopuler Lionel Messi sukses jadi juara Piala Dunia 2022 bersama timnya Argentina. Di bangku penonton ada sosok istrinya, Antonela Roccuzzo yang tegang hingga bahagia.  https://t.co/a6CXMhsK4Z",wolipop,[],0,wolipop,2022-12-20 06:24:36,0,0,0
47,1604980772703596544,Chef Salt Bae Banjir Kecaman Usai Pegang Trofi Piala Dunia 2022 – CNN Indonesia – Google Berita Olahraga –  https://t.co/fT0kEB8PxS – #Arenanews #Kamidi #Opsiminfo- https://t.co/rmJjWZRqKh,Arenanews1,[],0,Arenanews,2022-12-20 06:23:29,0,0,0
48,1604980510433763329,#pialadunia #pialadunia2022 #pialadunia2022qatar #qatar #liga1 #liga1indonesia #briliga1 #prediksi #prediksibola #baritoputera #bhayangkarafc  https://t.co/UZhyIHWoJV,kripto11indo,[],1,kripto11,2022-12-20 06:22:27,0,0,0
49,1604980418221993985,#pialadunia #pialadunia2022 #pialadunia2022qatar #qatar #liga1 #liga1indonesia #briliga1 #prediksi #prediksibola #arema #maduraunited  https://t.co/FqaDr6puzv,kripto11indo,[],1,kripto11,2022-12-20 06:22:05,0,0,0
50,1604980412488597507,"Mimin pengen bilang, makasih banyak yaa buat setahun yang super amazing banyak tangis duka tapi tetep kuat bertahan loh❤️ | Kalo RB Partner? | RB Morning Show dipersembahkan oleh @hondaetamkaltim w/ Naldy Ervanda &amp; Tsasa Qila #Pialadunia2022 #RBFM  https://t.co/AHLqZMdlNj",877rbfm,['https://pbs.twimg.com/media/FkYJLi0XwAEzPS8.jpg'],1,877RBFM,2022-12-20 06:22:04,0,0,0
51,1604980406004350976,Lionel Messi sempat menyebut nama Diego Maradona sebelum Gonzalo Montiel maju sebagai penendang keempat Argentina di final Piala Dunia 2022.   https://t.co/wjPommvsio,tauberitamedia,[],0,tauberita,2022-12-20 06:22:02,0,0,0
52,1604980212990476289,Terima kasih piala dunia qatar 2022,maseyaann,[],0,om jaksel,2022-12-20 06:21:16,0,0,0
53,1604978771681239040,"Eks Pebalap Formula 1, Nikita Mazepin Curhat Keresahannya Usai Menyaksikan Final Piala Dunia 2022  https://t.co/AWbvM2wLdY",haluanharian,[],0,Harian Haluan,2022-12-20 06:15:32,0,0,0
54,1604978188077060096,Urutan juara piala dunia Qatar 2022 0 Arab Saudi 1 Argentina 2 Perancis 3 Kroasia,AhmadGaus,[],0,Ahmad Gaus AF,2022-12-20 06:13:13,0,0,0
55,1604977756533465088,"Daftar Penerima Penghargaan Piala Dunia 2022, Didominasi Argentina   https://t.co/PgTekz4szx",tribunjateng,[],0,tribunjateng.com,2022-12-20 06:11:30,0,0,0
56,1604977709687480322,"Jaga Tradisi, Pemain Timnas Argentina Gunting Jaring Gawang Usai Juara Piala Dunia 2022  https://t.co/gkFzrE7QCf",Pinusidotcom,[],0,Pinusi.com,2022-12-20 06:11:19,0,0,0
57,1604977376840060928,"Runner-up dan Top Skor sudah cukup buat Mbappe, setuju? . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/9iw24igoSr",Bolanet,[],0,Bola,2022-12-20 06:10:00,3,0,0
58,1604977008387428354,"Piala Dunia 2022 yang Penuh Warna Telah Usai, Pesta Selanjutnya di Amerika Utara pada 2026  https://t.co/h1a4g8bfld #TempoBola",tempodotco,[],0,tempo.co,2022-12-20 06:08:32,3,0,0
59,1604976917655916544, https://t.co/uoCXYScOhS  England Championship FT Wigan Athletic 1-2 Sheffield United  #prediksibola #hasilbola #agenjudibola #seputarbola #cintabola #duniabola #pialadunia2022 #bandarbolaterbesar #slotbola  https://t.co/mvfFQzcKMs,BandarBolaTop,['https://pbs.twimg.com/media/FkYF_xVVsAAgX-c.jpg'],1,Liga Top,2022-12-20 06:08:10,1,1,0
60,1604976896063983616,Kontroversi Chef Salt Bae Angkat Trofi Piala Dunia 2022  https://t.co/7MLI65icjG,idntimes,[],0,IDN Times,2022-12-20 06:08:05,0,0,0
61,1604976643012890625,Piala Dunia 2022 berakhir  Via @BBCSport    https://t.co/oxakHEuKQa,ChelseafanIndo,[],1,#PotterEra🎗️,2022-12-20 06:07:05,7,0,2
62,1604976263751692290,Argentina Juara Piala Dunia 2022 Qatar  https://t.co/0htDUgaUQv #TempoGrafis,tempodotco,[],0,tempo.co,2022-12-20 06:05:34,0,0,0
63,1604976252607422465,"Piala Dunia Berakhir, Saatnya Dukung Timnas Indonesia di Piala AFF 2022  https://t.co/QjD05bqXih",VIVAbola,[],0,VIVAbola,2022-12-20 06:05:32,0,1,1
64,1604975770337935360,"Gak ada yang namanya settingan di Piala Dunia Qatar 2022.   Narasi-narasi negatif yang dibangun di sosial media selama ini, hanya untuk mencuci otak kita, bahwa seolah-olah Qatar tidak sukses menyelenggarakan Piala Dunia 2022. Padahal nyatanya sangat sukses. Hebat 🇶🇦 #Qatar2022  https://t.co/CuiSS4L7nZ",sipalingjuara,"['https://pbs.twimg.com/media/FkYE70qaEAIBIEA.jpg', 'https://pbs.twimg.com/media/FkYE8VWaMAAuM10.jpg', 'https://pbs.twimg.com/media/FkYE8pyaUAAuJel.jpg', 'https://pbs.twimg.com/media/FkYE9AGaMAAFElj.jpg']",1,Soccer Lovers,2022-12-20 06:03:37,2,1,0
65,1604975122259267584,"Argentina Bersiap Sambut Kepulangan Lionel Messi Cs, Gelar Parade Juara Piala Dunia 2022?  https://t.co/Cj4Mji0CSj",liputan6dotcom,[],0,LIPUTAN6,2022-12-20 06:01:02,6,1,0
66,1604974861360709632,"Argentina sikat Prancis, Messi pamerkan Trofi Piala Dunia 2022 pada Suarez! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022  https://t.co/QeJrlHhBMv",Bolanet,[],0,Bola,2022-12-20 06:00:00,4,0,0
67,1604974297419640832,2022 mungkin jadi tahun yang pahit dan penuh kegagalan bagi sebagian orang. Sebagian lagi mungkin sudah memiliki pencapaian dan sedang enjoy-enjoynya menonton piala dunia 2022. Bagaimana Piala Dunia 2022 menurutmu?,GedeErdi,[],0,"I Gede Erdi Kurnia Prasetya, S.S.",2022-12-20 05:57:46,1,0,0
68,1604974049893179392,"[NONTON BARENG FINAL PIALA DUNIA GANJAR MILENIAL CENTER BULUKUMBA] GMC BULUKUMBA Minggu, 18 Desember 2022  Halo Milenials ✨  Ganjar Milenial Center ""Semangat Mengabdi Membangun Negeri""  #ayahganjarpranowo #ayahganjarpresiden2024 #MilenialBergerak #milenialdukungganjar  https://t.co/FDS8B7xT4N",ganjar_center,"['https://pbs.twimg.com/media/FkYDYMFaEAAVm48.jpg', 'https://pbs.twimg.com/media/FkYDYk1aYAAfezt.jpg', 'https://pbs.twimg.com/media/FkYDY0OakAAPDA-.jpg', 'https://pbs.twimg.com/media/FkYDZFJaYAAa1iP.jpg']",1,OfficialGanjarMilenialCenter,2022-12-20 05:56:47,0,0,0
69,1604973862361239552,Arti Selebrasi Nyeleneh Emiliano Martinez Seusai Jadi Kiper Terbaik Piala Dunia 2022 #EmilianoMartinez  https://t.co/4bUjbyXzX1,jpnncom,[],0,JPNN.com,2022-12-20 05:56:02,0,0,0
70,1604973758011166720,#news #berita #fakta #indonesia #viral #beritaterkini Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas  https://t.co/PMNhO6FOxw,rikagami1,[],0,rika gami,2022-12-20 05:55:37,0,0,0
71,1604973659549970432,Piala Dunia 2022 kita sudah sibuk kuliah atau bekerja,GedeErdi,[],0,"I Gede Erdi Kurnia Prasetya, S.S.",2022-12-20 05:55:14,0,0,0
72,1604973220146208769,Kakak Ronaldo Sindir Piala Dunia 2022: Terburuk Sepanjang Masa! – detikSport – Google Berita Olahraga –  https://t.co/8dmPullOCE – #Arenanews #Kamidi #Opsiminfo- https://t.co/Vmnflje8y7,Arenanews1,[],0,Arenanews,2022-12-20 05:53:29,0,0,0
73,1604972958803529733,"""Piala Dunia"" Futsal antar Panti Asuhan-LKSA kota Surabaya 2022. Anak panti sehat, siap kejar prestasi...  https://t.co/vreA4C1MaV",budibilyatimi,[],0,Budi Hartoyo,2022-12-20 05:52:26,0,0,0
74,1604972735612203008,Lothar Matthaus: Kegagalan Terbesar Piala Dunia 2022 adalah Cristiano Ronaldo  https://t.co/h9o5FShoZi,BintangJersey,[],0,Bintang Jersey Mks,2022-12-20 05:51:33,0,0,0
75,1604972343218110464,"Kisah Cinta Messi dan Antonella Roccuzzo, naksir sejak umur 9 tahun! . #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022  https://t.co/LkKUZHW0YT",Bolanet,[],0,Bola,2022-12-20 05:50:00,16,0,0
76,1604972283667578882,Lionel Messi Banjir Ucapan Selamat dari Legenda dan Pembalap MotoGP Usai Bawa Argentina Juara Piala Dunia 2022 #LengkapCepatBeritanya #Olahraga #Sport #MotoGP #Grandprix .  https://t.co/LW3S55iSuw,okezonenews,[],0,Okezone,2022-12-20 05:49:46,0,0,0
77,1604972160178700288,Argentina akhirnya memutus puasa 36 tahun dengan menjadi juara Piala Dunia 2022. Anak mendiang Diego Maradona pun memberikan ucapan selamat.  https://t.co/8SWWcSNt6B,detikcom,[],0,detikcom,2022-12-20 05:49:16,26,0,4
78,1604971878644211713,Sejumlah menteri kabinet Presiden Joko Widodo atau Jokowi diketahui melakukan kunjungan kerja ke Qatar jelang Final Piala Dunia 2022. Mulai dari Menteri BUMN Erick Thohir hingga Menteri Perhubungan Budi Karya Sumadi.  https://t.co/6F9hxHovc5,ibnupurna,[],0,ibnu purna,2022-12-20 05:48:09,6,3,4
79,1604971688554528768,"Prancis Gagal Pertahankan Trofi Piala Dunia, Benzema Umumkan Kabar Mengejutkan  https://t.co/y2u4aZIZAQ #DidierDeschamps #KarimBenzema #PialaDunia2022 #Prancis",fajaronline,[],0,fajar online,2022-12-20 05:47:24,0,0,0
80,1604971616672559104,"Lionel Messi Bantu Argentina Juara Piala Dunia 2022, Andres Iniesta: Akhir Penantian Panjang! #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia .  https://t.co/5hGuuufG35",okezonenews,[],0,Okezone,2022-12-20 05:47:07,2,1,0
81,1604971165059088384,Keberhasilan Argentina memenangi Piala Dunia 2022 membuat Juventus tetap berada di urutan teratas sebagai klub dengan pemilik juara dunia terbanyak.  https://t.co/D5e26OD7lK,detikcom,[],0,detikcom,2022-12-20 05:45:19,16,0,1
82,1604970979163525121,Kakak Cristiano Ronaldo Sebut PIala Dunia 2022 Turnamen Terburuk Sepanjang Masa  https://t.co/N9mGQ3zxJo,KompasTV,[],0,KOMPAS TV,2022-12-20 05:44:35,117,56,7
83,1604970805124747264,"Aguero terdaftar sebagai ASISTEN PELATIH Argentina pada World Cup Qatar 2022 yang berarti dia resmi memiliki medali piala dunia dan berhak merayakannya bersama squad Argentina  Hal yang tidak diceritakan di media   So, take a note guys 📝  https://t.co/W9qgHgV1Oh",PantauManCity,['https://pbs.twimg.com/media/FkYAcOOUUAADafz.jpg'],1,Pantau ManCity Indonesia,2022-12-20 05:43:53,1101,237,178
84,1604970392959045634,"Enzo Fernandez terima penghargaan Pemain Muda Terbaik, Lionel Messi terima ""Golden Ball"", Emiliano Martinez terima penghargaan Golden Glove dan Kylian Mbappe menangkan ""Golden Boot"" usai final Piala Dunia 2022. (Foto: Reuters).  Simak foto lainnya di:  https://t.co/IFoFYdDXKN  https://t.co/VhOgUglFSg",voaindonesia,['https://pbs.twimg.com/media/FkX_zRkWAAElPUO.jpg'],1,VOA Indonesia,2022-12-20 05:42:15,21,0,3
85,1604970338886242311,"Argentina Libur Nasional Rayakan Juara Piala Dunia 2022, Parade Sambut Messi dkk  https://t.co/C4U2Fryv1T",KompasBola,[],0,KompasBola,2022-12-20 05:42:02,0,0,0
86,1604970336600346626,#Shorts Akhirnya Perdebatan Itu Berakhir. Sah ya? - YouTube: Apa Arti Dima Maghrib? Tanpa Local Pride? - Inilah Fakta Menarik Maroko di Piala Dunia 2022. GOAL Indonesia. GOAL Indonesia.,BokepEropa,[],0,Bokep indo jepang asia eropa amatir jav HD News ID,2022-12-20 05:42:01,1,0,0
87,1604970156895391746,"Argentina Juara Piala Dunia 2022, Lionel Messi Lagi-Lagi Unggul dari Cristiano Ronaldo #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia .  https://t.co/UZdjSqtQ1p",okezonenews,[],0,Okezone,2022-12-20 05:41:18,3,0,0
88,1604970061734690817,"Daftar juara bola Piala Dunia 1930-2022, lengkap dengan pemain terbaik dan top scorer - Jakarta Insider  https://t.co/vskewpZyEW",KasanMulyono,[],0,JakartaInsider.id,2022-12-20 05:40:56,0,0,0
89,1604970052373053442,Alexis Mac Allister tampil gemilang selama membela Argentina di Piala Dunia 2022. Brighton &amp; Hove Albion sadar pemainnya akan diburu klub-klub besar.  https://t.co/rzEfaxjOx7,detikcom,[],0,detikcom,2022-12-20 05:40:54,15,0,1
90,1604969796436512768,"Pernah mengidap penyakit langka, Lionel Messi akhirnya berhasil raih trofi Piala Dunia 2022. #Messi𓃵 #LionelMessi𓃵 #PialaDunia2022  https://t.co/dY0fsOajEz",JemberNetwork,[],0,Jember Network,2022-12-20 05:39:53,0,0,0
91,1604969724646854657,Final yang sangat seruu Argentina vs Prancis Piala Dunia 2022  https://t.co/iK674pnOZ8,herry_dregs,[],0,Herry Aryawan Dregs,2022-12-20 05:39:35,0,0,0
